GENART_DESC;GENARTNR;TYPENR;BSK_POS;RATIO (%);MEYLE;TRUCKTEC AUTOMOTIVE;AIC;VAICO;MAXGEAR;TCMATIC;ZF;FEBI BILSTEIN;HENGST FILTER;SWAG
Teilesatz, Automatikgetriebe-?lwechsel;4921;127941;2;0,0045;3;0;0;3;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;111113;2;0,0045;0;0;0;4;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;131844;2;0,0045;2;0;2;3;0;3;5;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;16205;2;0,0045;2;0;0;3;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;109843;24;0,0539;1;0;2;2;0;3;4;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;135943;2;0,0045;2;0;2;6;0;6;2;2;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;13168;1;0,0022;3;0;2;7;0;9;2;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;18593;31;0,0697;3;0;7;3;0;4;3;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;19012;1;0,0022;3;0;1;3;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;150719;1;0,0022;0;0;0;0;0;3;0;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;120620;7;0,0157;4;0;2;5;0;6;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;139279;3;0,0067;0;0;4;4;0;2;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;119009;2;0,0045;0;0;0;2;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;115173;2;0,0045;3;0;0;4;0;2;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;31010;1;0,0022;0;0;2;3;0;3;2;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;30282;1;0,0022;0;0;0;2;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;132598;1;0,0022;0;0;2;2;0;3;3;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;56245;11;0,0247;3;0;2;3;0;3;0;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;139655;2;0,0045;0;0;0;4;0;6;0;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;134309;11;0,0247;3;0;2;3;0;3;2;2;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;33492;1;0,0022;0;0;0;2;0;9;2;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;132326;53;0,1191;5;0;5;7;0;10;4;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;133486;3;0,0067;3;0;2;2;0;3;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;11814;1;0,0022;3;0;2;0;0;3;2;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;19814;3;0,0067;3;0;1;2;0;3;2;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;33054;2;0,0045;0;0;0;3;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;138834;3;0,0067;0;0;4;4;0;2;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;8354;1;0,0022;3;0;2;3;0;6;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;23072;1;0,0022;0;0;0;3;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;3979;10;0,0225;12;0;11;6;0;8;3;3;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;129041;1;0,0022;0;0;0;4;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;817;3;0,0067;6;0;0;6;0;9;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;19345;5;0,0112;7;0;11;3;0;4;3;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;59452;8;0,018;9;1;6;6;0;7;5;3;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;31573;3;0,0067;2;0;4;5;0;6;2;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;11953;3;0,0067;6;1;4;5;0;9;3;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;28235;1;0,0022;3;0;0;3;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;119959;5;0,0112;3;0;2;2;0;3;3;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;107506;23;0,0517;6;1;6;6;0;7;3;3;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;32949;2;0,0045;12;0;14;10;0;12;5;3;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;59230;4;0,009;3;0;2;2;0;3;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;139333;1;0,0022;0;0;0;2;0;3;2;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;10441;1;0,0022;0;0;0;3;0;3;3;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;112228;9;0,0202;9;1;2;6;0;6;5;3;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;1026;6;0,0135;4;0;2;4;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;33770;3;0,0067;3;1;2;2;0;3;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;136133;2;0,0045;2;0;2;3;0;3;2;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;23137;1;0,0022;7;0;17;6;0;8;5;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;33305;24;0,0539;3;0;0;4;0;2;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;7627;15;0,0337;5;0;1;4;0;4;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;119579;1;0,0022;12;0;0;0;0;6;5;3;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;16848;4;0,009;3;0;1;3;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;23149;1;0,0022;2;0;1;5;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;8843;3;0,0067;3;0;0;0;0;3;2;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;33354;6;0,0135;3;0;1;4;0;6;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;118559;1;0,0022;3;0;0;3;0;4;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;9289;4;0,009;7;0;6;6;0;7;3;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;19738;49;0,1101;5;0;6;4;0;4;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;136523;12;0,027;0;0;0;4;0;6;0;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;30981;5;0,0112;11;0;5;8;0;9;2;2;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;32276;8;0,018;6;0;7;5;0;6;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;32805;1;0,0022;0;0;0;1;0;1;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;126318;6;0,0135;0;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;18930;1;0,0022;0;0;2;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;116646;7;0,0157;3;0;2;2;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;100825;2;0,0045;3;0;2;3;0;3;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;11854;1;0,0022;3;1;2;2;0;3;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;7518;30;0,0674;12;0;9;6;0;11;5;3;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;100493;2;0,0045;0;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;123397;1;0,0022;3;0;5;9;0;10;0;0;3;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;19647;3;0,0067;8;0;17;7;0;4;5;3;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;20072;1;0,0022;7;0;17;10;0;8;3;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;32089;4;0,009;0;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;22547;4;0,009;2;0;4;5;0;6;2;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;126165;4;0,009;3;0;3;7;0;7;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;142176;1;0,0022;0;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;18260;133;0,299;8;0;4;8;0;6;4;2;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;59484;5;0,0112;9;1;6;6;0;7;5;3;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;31384;1;0,0022;0;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;114864;3;0,0067;6;0;7;5;0;6;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;15449;1;0,0022;6;0;0;6;0;9;2;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;108005;1;0,0022;7;1;0;3;0;12;3;3;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;4041;1;0,0022;5;0;3;4;0;4;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;18508;51;0,1146;8;0;4;8;0;6;4;2;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;59046;2;0,0045;7;0;4;3;0;4;3;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;5946;3;0,0067;9;0;4;5;0;9;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;109457;2;0,0045;5;0;4;8;0;6;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;16319;2;0,0045;1;0;4;2;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;59490;43;0,0967;6;0;5;11;0;9;4;2;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;17897;2;0,0045;4;0;2;11;0;12;2;2;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;34879;3;0,0067;3;0;4;6;0;5;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;11603;4;0,009;3;0;4;0;0;6;0;1;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;140681;3;0,0067;0;0;0;1;0;1;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;59409;2;0,0045;3;0;2;2;0;3;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;7934;1;0,0022;6;0;2;3;0;6;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;135680;1;0,0022;5;0;5;7;0;10;2;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;119033;1;0,0022;3;0;2;2;0;3;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;31583;2;0,0045;7;0;17;10;0;12;3;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;136463;5;0,0112;3;0;2;3;0;3;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;29973;7;0,0157;2;0;4;5;0;6;2;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;6326;6;0,0135;1;0;5;2;0;3;2;2;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;128136;1;0,0022;2;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;32754;48;0,1079;3;0;5;5;0;6;0;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;23154;4;0,009;2;0;2;4;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;31574;13;0,0292;6;0;5;9;0;3;7;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;133307;2;0,0045;0;0;0;2;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;18451;3;0,0067;6;1;2;6;0;6;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;33352;16;0,036;3;0;1;4;0;6;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;32585;19;0,0427;3;0;5;2;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;19045;1;0,0022;0;0;0;0;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;55540;2;0,0045;3;0;0;0;0;3;2;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;31361;3;0,0067;8;1;5;5;0;6;5;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;133038;18;0,0405;1;0;4;5;0;6;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;16690;2;0,0045;3;0;0;3;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;132842;3;0,0067;0;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;16595;21;0,0472;5;0;8;7;0;4;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;19709;11;0,0247;3;0;11;3;0;4;3;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;119966;11;0,0247;3;0;2;7;0;7;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;1377;3;0,0067;0;0;0;0;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;17577;2;0,0045;3;0;7;5;0;3;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;17966;6;0,0135;7;0;11;3;0;4;3;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;5141;1;0,0022;0;0;0;3;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;20110;1;0,0022;4;0;2;6;0;15;2;1;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;32681;6;0,0135;7;0;14;6;0;8;5;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;131936;9;0,0202;3;0;0;3;0;4;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;116121;5;0,0112;6;1;2;3;0;6;3;3;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;28174;2;0,0045;4;0;4;6;0;5;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;31006;3;0,0067;4;2;7;8;0;9;5;2;3;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;28210;21;0,0472;7;0;16;3;0;8;3;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;18408;3;0,0067;5;0;2;9;0;12;2;2;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;24379;5;0,0112;4;0;0;3;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;129118;30;0,0674;0;0;0;3;0;4;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;100270;2;0,0045;3;0;2;2;0;3;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;136006;28;0,0629;6;1;0;3;0;6;2;3;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;143002;10;0,0225;0;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;131981;1;0,0022;3;0;1;4;0;4;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;137666;3;0,0067;0;0;0;1;0;2;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;34967;2;0,0045;3;0;2;3;0;3;5;2;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;100789;1;0,0022;3;0;0;4;0;1;0;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;31377;2;0,0045;4;0;2;6;0;5;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;107954;12;0,027;3;0;2;3;0;3;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;11300;1;0,0022;6;0;2;0;0;6;2;1;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;134892;1;0,0022;3;0;2;3;0;3;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;33412;3;0,0067;2;0;4;5;0;6;2;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;58799;4;0,009;3;0;2;2;0;3;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;18449;8;0,018;6;1;2;6;0;6;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;112296;17;0,0382;5;0;7;5;0;6;4;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;54496;4;0,009;3;0;2;4;1;0;2;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;11508;3;0,0067;0;0;2;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;106206;1;0,0022;0;0;2;4;1;0;2;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;142460;23;0,0517;3;0;2;10;0;9;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;19754;1;0,0022;0;0;3;4;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;18709;17;0,0382;0;0;0;10;0;12;3;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;126479;1;0,0022;0;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;132323;4;0,009;3;0;5;7;0;4;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;19464;1;0,0022;4;0;2;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;22502;2;0,0045;1;0;5;2;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;115106;2;0,0045;2;0;4;3;0;3;0;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;22480;1;0,0022;2;0;0;0;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;124225;2;0,0045;4;0;4;6;0;5;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;55102;4;0,009;0;0;2;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;143044;2;0,0045;4;0;0;0;0;9;0;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;14268;1;0,0022;0;0;2;0;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;26609;11;0,0247;3;0;6;2;0;3;2;2;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;137954;2;0,0045;3;0;0;0;0;0;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;31019;5;0,0112;3;0;2;5;0;6;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;143677;1;0,0022;5;0;0;3;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;126554;5;0,0112;0;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;131314;4;0,009;2;0;2;3;0;3;5;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;120727;4;0,009;2;1;2;3;0;3;2;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;21804;51;0,1146;4;0;5;2;0;3;4;2;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;141948;1;0,0022;3;1;2;2;0;3;2;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;107347;1;0,0022;3;0;5;8;0;7;0;1;3;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;137768;5;0,0112;3;0;2;7;0;6;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;21691;61;0,1371;3;0;2;2;0;3;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;100648;4;0,009;0;0;2;2;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;30361;2;0,0045;0;0;2;2;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;115220;8;0,018;0;0;0;3;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;22826;1;0,0022;5;0;5;5;0;3;2;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;18359;1;0,0022;1;0;6;5;0;6;2;2;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;31522;1;0,0022;2;0;0;0;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;57431;3;0,0067;0;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;38703;1;0,0022;0;0;0;2;0;4;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;127528;1;0,0022;0;0;2;2;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;11329;25;0,0562;0;0;2;4;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;114062;4;0,009;3;0;2;2;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;125163;2;0,0045;2;1;2;3;0;3;2;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;18245;1;0,0022;0;0;2;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;243;1;0,0022;1;0;0;3;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;134266;1;0,0022;0;0;0;4;0;3;2;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;119603;1;0,0022;9;1;0;3;0;3;5;3;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;105875;2;0,0045;0;0;0;2;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;117583;2;0,0045;0;0;0;2;0;4;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;56764;1;0,0022;0;0;2;2;0;3;2;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;117578;47;0,1056;0;0;0;3;0;4;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;146698;15;0,0337;2;0;0;3;0;9;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;108649;1;0,0022;6;0;7;11;0;9;4;2;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;18760;4;0,009;6;1;2;6;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;115158;12;0,027;6;0;5;6;0;5;0;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;111917;2;0,0045;0;0;2;2;0;9;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;128471;12;0,027;1;0;4;5;0;9;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;22558;2;0,0045;3;0;1;3;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;120276;2;0,0045;3;0;0;3;0;4;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;145862;28;0,0629;3;0;0;3;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;136027;3;0,0067;6;1;2;3;0;6;2;3;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;145876;1;0,0022;0;0;0;0;0;3;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;10442;20;0,045;3;0;2;3;0;3;5;2;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;11792;10;0,0225;3;0;5;2;0;3;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;133249;5;0,0112;3;0;2;4;0;6;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;123348;9;0,0202;3;0;2;2;0;3;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;23162;12;0,027;3;0;3;7;0;5;2;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;137208;2;0,0045;0;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;18422;3;0,0067;5;0;2;9;0;9;2;2;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;12338;1;0,0022;7;0;6;6;0;8;3;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;52450;1;0,0022;0;0;2;2;0;0;3;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;10337;10;0,0225;7;0;6;6;0;4;3;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;11322;1;0,0022;7;0;4;0;0;3;3;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;15448;3;0,0067;6;0;0;6;0;9;2;2;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;115042;8;0,018;3;0;1;3;0;3;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;132162;1;0,0022;3;0;0;4;0;5;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;117579;63;0,1416;0;0;0;3;0;4;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;121493;4;0,009;5;0;5;9;0;10;3;0;3;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;22457;12;0,027;5;0;9;7;0;4;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;120240;8;0,018;3;0;2;2;0;3;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;18671;4;0,009;3;0;6;2;0;3;2;2;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;112387;1;0,0022;9;0;10;5;0;6;2;2;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;119351;1;0,0022;3;0;0;0;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;139738;6;0,0135;3;0;2;6;0;6;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;55138;3;0,0067;0;0;0;2;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;16983;2;0,0045;1;0;2;2;0;6;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;140930;2;0,0045;0;0;0;2;0;3;2;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;119962;2;0,0045;6;0;0;4;0;5;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;112377;1;0,0022;0;0;2;2;0;9;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;12473;3;0,0067;3;1;2;2;0;3;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;116010;3;0,0067;3;0;2;2;0;6;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;135145;23;0,0517;1;0;3;5;0;6;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;107446;7;0,0157;3;0;2;2;0;6;3;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;45814;2;0,0045;8;0;3;6;0;5;0;1;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;55126;10;0,0225;3;1;2;2;0;3;3;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;28236;1;0,0022;3;0;0;3;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;18454;1;0,0022;2;0;0;3;0;3;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;17365;5;0,0112;3;0;1;2;0;3;2;1;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;114870;1;0,0022;6;0;7;5;0;6;2;1;1;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;959;2;0,0045;8;0;6;7;0;13;2;1;1;1
