GENARTNR;GENARTDESCR;NORMSEARCHWORD;QTY_POS;RATIO (%);ZF;HENGST FILTER;FEBI BILSTEIN;MEYLE;SWAG;TRUCKTEC AUTOMOTIVE;MAXGEAR;TCMATIC;AIC;VAICO
4921;Teilesatz, Automatikgetriebe-?lwechsel;A0009976532;3;0,0111;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A0019894503;1;0,0037;0;0;0;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;A0019899803;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A0019901117;6;0,0223;1;1;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A0029909503;10;0,0371;1;1;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A0049903512;1;0,0037;1;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A0229978045;2;0,0074;1;0;0;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1262710280;5;0,0186;0;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1262711080;6;0,0223;0;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1262711180;1;0,0037;0;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1262770295;30;0,1114;0;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1292770095;2;0,0074;0;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1292770195;5;0,0186;0;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1402700250;8;0,0297;0;0;0;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1402700761;1;0,0037;0;0;0;1;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1402701161;2;0,0074;0;0;0;1;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1402710060;3;0,0111;1;1;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1402710080;45;0,167;1;1;0;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1402770095;422;1,5664;1;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A14027700951402770095;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1409904601;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1683770295;1;0,0037;0;0;0;1;0;0;0;1;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1683770395;5;0,0186;0;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1693710480;16;0,0594;1;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1693713580;35;0,1299;1;0;0;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1693770995;72;0,2673;1;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1693771195;19;0,0705;1;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1693771295;2;0,0074;1;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A1693771395;37;0,1373;1;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A169377139590;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;A2035400053;2;0,0074;0;0;0;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A2122770295;1;0,0037;0;0;0;1;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A2202710180;24;0,0891;1;0;0;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A2202710380;47;0,1745;1;0;0;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A2202770395;1;0,0037;0;0;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A2202770395S2;1;0,0037;0;0;1;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;A2202770695;1;0,0037;1;0;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A2212770000;3;0,0111;0;0;1;1;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A2212770100;572;2,1232;0;0;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A2212770100KIT;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A2212770195;14;0,052;1;0;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A22127701952212770195;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;A2212770200;198;0,735;1;0;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A2222772000;173;0,6422;0;0;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A2222772800;344;1,2769;0;0;1;1;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A222277280090;4;0,0148;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;A2463710780;25;0,0928;1;0;0;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A2463770395;2;0,0074;0;0;0;0;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A2463770495;3;0,0111;1;0;0;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A2463771400;28;0,1039;1;0;0;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A2463772300;49;0,1819;1;0;1;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A2463772400;218;0,8092;1;0;1;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A246377240090;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;A2473701605;1;0,0037;0;0;1;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;A2473701705;4;0,0148;0;0;1;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;A2473708201;16;0,0594;0;0;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A2473708301;7;0,026;0;0;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A2473714800;3;0,0111;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A2473773901;3;0,0111;0;0;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A2473775401;1;0,0037;0;0;1;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A2473775601;2;0,0074;0;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;A7252700408;5;0,0186;1;0;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A7252701518;30;0,1114;1;0;0;0;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A7252703114;36;0,1336;0;0;1;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A7252703203;16;0,0594;1;1;1;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A7252703707;548;2,0341;1;1;1;1;0;1;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A7252707702;8;0,0297;1;1;1;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A7252707911;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A7252708704;6;0,0223;1;1;1;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A7252708804;208;0,7721;1;1;1;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A7252709110;4;0,0148;1;0;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A7252711201;1;0,0037;1;1;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;A7252711801;2;0,0074;1;1;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;A7252712101;5;0,0186;1;1;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;A7252715300;13;0,0483;1;1;1;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;A7252716100;1;0,0037;1;1;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;ADBP210026;1;0,0037;0;0;0;1;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;ADBP210047;3;0,0111;0;0;0;1;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;AGF700800;1;0,0037;0;0;1;0;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;AM325433D;2;0,0074;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;ARTIKELINFORMATIEONDERDELENNUMMERAANDUIDINGMODELINDICATIEPRIJSTGAANTAL0C8325435;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;AWF21;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;B08530;2;0,0074;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;BFO4338;1;0,0037;0;0;1;0;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;BL3Z7A191C;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;C2C38963;6;0,0223;0;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;C2C6715;5;0,0186;0;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;CM1051010009OUT01;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;DF171748;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;DF171750;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;DF171752;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;DF171762;4;0,0148;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;DF171772;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;DF171785;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;EG841HD449;2;0,0074;0;0;1;0;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;EG855HD345;1;0,0037;0;0;1;0;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;EG896HD414;1;0,0037;0;0;1;0;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;EG924HD465;1;0,0037;0;0;1;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;ELFMATICJ6;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;F171748;5;0,0186;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;F171750;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;F171752;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;F171762;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;F171785;5;0,0186;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;F176857;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;F188362;4;0,0148;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;F188364;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;FB171785;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE171617;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE171618;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE171748;58;0,2153;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE171750;26;0,0965;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE171752;9;0,0334;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE171754;5;0,0186;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE171762;57;0,2116;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE171767;7;0,026;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE171769;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE171772;10;0,0371;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE171774;7;0,026;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE171776;5;0,0186;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE171783;23;0,0854;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE171785;44;0,1633;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE176814;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE176856;2;0,0074;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE176857;3;0,0111;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE176859;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE176860;4;0,0148;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE176873;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE176874;3;0,0111;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE176876;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE176877;39;0,1448;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE176878;7;0,026;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE176879;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE176892;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE176897;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE176899;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE179355;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE182241;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE188328;3;0,0111;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE188362;6;0,0223;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE188364;11;0,0408;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;FE188456;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;FEBI171748;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;FEBI171762;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;FEBI171785;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;FEBI188324;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;FEBI188362;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;FO2537407;3;0,0111;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;FO2537413;3;0,0111;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;FZ0121500;4;0,0148;0;0;0;0;0;0;0;1;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;G004000;8;0,0297;0;0;0;1;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;G004000M;2;0,0074;0;0;0;1;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;G004000M2;106;0,3935;0;0;0;1;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;G004000M2KIT;4;0,0148;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;G052180A2;8;0,0297;0;0;0;0;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;G052182;18;0,0668;0;0;0;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;G052182A2;402;1,4922;1;0;0;0;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;G052182A2KIT;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;G052512;7;0,026;0;0;0;1;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;G052512A2;41;0,1522;0;0;0;1;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;G052512A6;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;G052516A2;9;0,0334;0;0;0;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;G052527A2;8;0,0297;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;G052529;2;0,0074;0;0;0;0;0;0;0;0;1;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;G052529A2;32;0,1188;0;0;0;0;0;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;G052549;3;0,0111;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;G052549A2;19;0,0705;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;G055512;3;0,0111;0;0;0;1;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;G055512A;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;G055512A2;138;0,5122;0;0;0;1;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;G055512AKIT;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;G055529;2;0,0074;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;G055529A2;310;1,1507;1;0;0;0;0;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;G055529A2KIT1;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;G060162A2;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;GF0051;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;GF0070;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;GF0137;2;0,0074;0;0;0;0;0;0;1;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;H182KIT;7;0,026;1;0;1;0;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;H2014;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;H27001;2;0,0074;1;0;1;0;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;H50001;4;0,0148;1;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;H50002;6;0,0223;1;0;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;H50004;13;0,0483;0;0;1;1;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;H6003Z;12;0,0445;1;0;1;0;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;H6005Z;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;H6031Z;2;0,0074;0;0;1;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;HG114HD845;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;HL3P7A191AB;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;HL3Z7A098A;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;HU7JM2C949BA;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;HX124D;8;0,0297;1;0;1;0;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;HX132D;7;0,026;1;0;1;0;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;HX139D;1;0,0037;1;0;1;0;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;HX147KIT;1;0,0037;0;0;1;0;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;HX149D;1;0,0037;0;0;0;1;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;HX151KIT;4;0,0148;0;0;1;1;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;HX158D;2;0,0074;0;0;1;0;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;HX161D;1;0,0037;0;0;1;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;HX184KIT;13;0,0483;1;0;1;1;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;HX185D;3;0,0111;0;0;1;0;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;HX186D;1;0,0037;0;0;1;0;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;HX187KIT;1;0,0037;1;0;1;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;HX190D;5;0,0186;1;0;0;1;0;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;HX191;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;HX196KIT;1;0,0037;1;0;1;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;HX230KIT;18;0,0668;1;0;1;0;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;HX278D;1;0,0037;0;0;1;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;HX81D;5;0,0186;1;0;1;0;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;H?NDLERARTIKELNUMMER0153500167HERSTELLERARTIKELNUMMER171754;1;0,0037;0;0;0;0;0;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;J1350827;1;0,0037;0;0;1;0;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;JDE26442;11;0,0408;1;1;0;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;JDE36541;45;0,167;1;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;JLM20216;1;0,0037;0;0;0;1;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;K52108325AA;1;0,0037;0;0;0;1;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;K52854834AB;2;0,0074;1;0;0;1;0;0;1;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;K68018555AA;2;0,0074;0;0;0;0;0;0;0;1;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;K68225344AA;14;0,052;1;0;0;1;0;0;1;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;K68233701AC;1;0,0037;1;0;0;1;0;0;1;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;KIT821;2;0,0074;0;1;1;0;1;0;0;0;0;0
4921;Teilesatz, Automatikgetriebe-?lwechsel;KIT825;2;0,0074;0;1;1;0;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;KIT828;2;0,0074;0;1;1;1;1;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;KIT836;1;0,0037;0;1;1;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;KIT844;2;0,0074;0;1;1;1;1;0;0;0;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;LR007474;13;0,0483;1;1;1;1;1;1;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;LR022460;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;LR023288;1;0,0037;0;0;0;0;0;0;0;0;0;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;LR023294;33;0,1225;1;1;0;1;0;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;LR065238;46;0,1707;1;1;1;1;1;0;0;1;1;1
4921;Teilesatz, Automatikgetriebe-?lwechsel;LR114012;2;0,0074;1;0;0;0;0;0;0;1;0;1
