GENART_DESC;GENARTNR;TYPENR;BSK_POS;RATIO (%);VAICO;ZF;ORIGINAL Sch?ferbarthold;FEBI BILSTEIN;TCMATIC;SWAG;TRUCKTEC AUTOMOTIVE;HENGST FILTER;AIC;MEYLE
Teilesatz, Automatikgetriebe-?lwechsel;4921;100793;3;0,0067;6;0;0;0;5;0;0;1;2;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;107869;1;0,0022;2;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;58283;4;0,009;3;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;126746;1;0,0022;2;3;0;0;3;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;136166;1;0,0022;0;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;19823;1;0,0022;4;0;0;1;4;1;0;1;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;117086;1;0,0022;9;3;0;0;12;0;0;3;5;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;133260;7;0,0157;2;3;0;0;3;0;1;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;19016;14;0,0314;3;2;0;1;3;1;0;1;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;107508;19;0,0426;6;3;1;3;7;2;1;1;6;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;21589;1;0,0022;3;2;0;1;3;1;0;1;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;135373;13;0,0291;4;0;0;0;6;0;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;401;1;0,0022;3;0;0;0;12;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;139279;2;0,0045;4;0;0;0;2;0;0;1;4;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;22673;1;0,0022;3;2;0;0;3;0;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;118179;1;0,0022;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;143518;18;0,0403;10;2;0;1;9;0;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;118560;3;0,0067;3;0;0;0;4;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;32755;6;0,0134;5;0;0;1;6;1;0;1;5;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;137283;6;0,0134;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;16989;1;0,0022;5;2;0;0;6;0;1;1;3;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;17577;2;0,0045;5;3;0;1;3;1;0;1;7;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;10468;2;0,0045;3;2;0;1;3;1;0;1;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;19828;2;0,0045;6;0;0;0;6;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;106611;1;0,0022;4;0;0;0;2;0;0;0;0;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;28506;1;0,0022;4;2;0;1;4;1;0;1;6;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;127983;3;0,0067;2;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;9818;12;0,0269;6;2;0;0;6;0;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;29974;2;0,0045;9;2;0;1;6;0;0;1;4;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;115200;15;0,0336;5;0;0;0;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;10275;1;0,0022;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;59630;1;0,0022;5;2;0;1;6;1;0;1;5;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;115220;5;0,0112;3;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;33501;1;0,0022;2;0;0;0;3;0;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;117840;2;0,0045;2;0;0;0;3;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;133430;1;0,0022;3;0;0;0;4;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;106392;2;0,0045;4;0;0;0;2;0;0;1;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;145034;1;0,0022;10;2;0;1;9;0;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;132842;1;0,0022;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;135341;2;0,0045;7;0;0;0;5;0;0;1;0;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;25484;1;0,0022;6;2;0;1;6;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;56337;1;0,0022;0;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;24478;4;0,009;3;2;0;1;3;1;0;1;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;427;1;0,0022;3;0;0;0;9;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;699;2;0,0045;6;0;0;0;9;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;129015;1;0,0022;0;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;59141;1;0,0022;2;2;0;0;3;0;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;139186;1;0,0022;2;2;0;1;6;1;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;128048;1;0,0022;7;0;0;0;7;0;0;2;5;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;126602;2;0,0045;3;0;0;0;3;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;55481;1;0,0022;9;2;0;1;6;1;0;2;7;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;33053;1;0,0022;3;0;0;0;3;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;123999;1;0,0022;2;0;0;0;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;18261;90;0,2016;8;4;0;2;6;2;0;1;4;8
Teilesatz, Automatikgetriebe-?lwechsel;4921;129589;6;0,0134;0;4;0;0;6;0;0;0;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;106289;8;0,0179;3;3;0;1;3;1;1;0;4;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;132123;12;0,0269;4;2;0;1;4;0;0;0;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;114892;155;0,3472;5;2;0;1;3;1;0;1;7;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;108441;6;0,0134;11;2;0;1;12;0;0;2;5;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;22512;2;0,0045;4;2;0;1;6;1;0;1;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;132301;3;0,0067;4;4;0;0;9;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;9870;16;0,0358;6;3;0;2;8;2;0;0;6;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;10503;7;0,0157;6;2;0;2;9;2;0;0;0;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;22929;2;0,0045;10;2;0;1;12;0;0;2;7;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;138989;9;0,0202;0;0;0;3;12;2;0;0;0;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;123357;7;0,0157;3;0;0;0;7;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;136030;13;0,0291;3;2;1;2;6;2;1;1;2;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;119530;15;0,0336;3;5;1;3;3;2;1;1;2;9
Teilesatz, Automatikgetriebe-?lwechsel;4921;28145;5;0,0112;2;0;0;0;3;0;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;31044;15;0,0336;10;3;0;2;12;2;0;0;17;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;23183;1;0,0022;3;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;114581;10;0,0224;5;3;0;1;6;1;1;2;5;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;117272;4;0,009;2;0;0;0;3;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;133018;10;0,0224;2;0;0;0;3;0;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;18289;3;0,0067;0;2;0;1;6;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;113730;1;0,0022;3;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;115117;3;0,0067;4;0;0;0;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;508;1;0,0022;6;0;0;0;9;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;16954;1;0,0022;6;2;0;1;6;1;1;2;5;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;105925;7;0,0157;2;2;0;0;3;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;11833;3;0,0067;2;3;0;1;6;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;141618;2;0,0045;4;0;0;0;2;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;132378;2;0,0045;3;2;1;1;3;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;119226;2;0,0045;2;3;0;0;0;0;0;1;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;31590;1;0,0022;4;0;0;0;2;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;22700;10;0,0224;3;3;0;2;8;2;0;0;17;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;110034;2;0,0045;6;3;0;2;7;2;1;0;4;9
Teilesatz, Automatikgetriebe-?lwechsel;4921;134219;5;0,0112;3;2;0;2;3;1;0;1;2;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;108163;1;0,0022;2;0;0;0;6;0;0;0;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;32744;2;0,0045;6;0;0;0;5;0;0;1;4;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;123356;1;0,0022;0;0;0;0;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;135174;1;0,0022;7;0;0;0;7;0;0;2;5;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;132596;2;0,0045;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;19756;2;0,0045;4;0;0;0;6;0;0;0;3;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;117763;9;0,0202;11;3;0;0;8;0;0;2;4;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;118987;1;0,0022;4;0;0;0;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;58568;1;0,0022;3;3;0;2;4;2;0;0;5;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;57247;1;0,0022;6;5;1;3;7;2;1;1;6;9
Teilesatz, Automatikgetriebe-?lwechsel;4921;140393;2;0,0045;4;0;0;0;2;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;126081;2;0,0045;2;0;0;0;5;0;0;0;2;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;116121;1;0,0022;3;3;1;3;6;2;1;1;2;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;111761;2;0,0045;3;0;0;0;4;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;135068;1;0,0022;2;0;0;0;3;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;19260;1;0,0022;3;2;0;1;3;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;27537;5;0,0112;4;0;0;0;2;0;0;1;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;142497;1;0,0022;4;0;0;1;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;132932;1;0,0022;0;0;0;0;1;0;0;0;0;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;122834;1;0,0022;3;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;145623;3;0,0067;2;4;0;0;6;0;0;1;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;52885;1;0,0022;3;2;0;1;3;1;0;1;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;152806;1;0,0022;0;2;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;132598;3;0,0067;2;3;0;0;3;0;0;1;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;53147;1;0,0022;10;3;1;4;7;3;0;2;4;14
Teilesatz, Automatikgetriebe-?lwechsel;4921;137038;6;0,0134;4;2;0;0;6;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;11149;23;0,0515;9;3;1;3;11;2;0;1;8;9
Teilesatz, Automatikgetriebe-?lwechsel;4921;117979;9;0,0202;3;2;0;1;3;1;0;1;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;9737;1;0,0022;2;2;0;1;3;1;0;1;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;6270;3;0,0067;4;0;0;0;6;0;0;0;3;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;56113;3;0,0067;6;3;0;1;6;0;0;1;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;25508;75;0,168;5;2;0;1;6;0;0;1;4;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;19959;18;0,0403;2;2;0;2;3;1;0;1;6;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;57560;1;0,0022;2;2;0;0;9;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;31361;5;0,0112;5;5;0;1;6;1;1;2;5;8
Teilesatz, Automatikgetriebe-?lwechsel;4921;5768;6;0,0134;3;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;16848;1;0,0022;3;2;0;1;3;1;0;1;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;34986;3;0,0067;5;0;0;0;6;0;0;2;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;101046;3;0,0067;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;9946;1;0,0022;8;3;0;1;9;1;2;3;7;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;139749;4;0,009;6;0;0;0;9;0;0;0;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;107969;5;0,0112;2;0;0;0;3;0;0;1;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;114351;1;0,0022;2;0;0;0;3;0;0;0;2;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;142473;27;0,0605;3;2;0;2;3;1;0;2;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;22535;7;0,0157;3;2;0;1;3;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;148050;2;0,0045;2;2;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;20640;4;0,009;7;3;0;2;8;2;0;0;13;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;106459;7;0,0157;2;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;32789;15;0,0336;2;0;0;1;3;1;0;1;5;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;10208;1;0,0022;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;17144;5;0,0112;5;2;0;1;6;1;0;1;7;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;106310;10;0,0224;10;5;1;3;7;2;1;1;7;9
Teilesatz, Automatikgetriebe-?lwechsel;4921;55508;39;0,0874;4;0;0;0;2;0;0;1;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;56784;1;0,0022;9;0;0;0;8;0;0;1;4;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;113405;2;0,0045;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;10502;3;0,0067;6;2;0;2;6;2;0;0;0;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;132641;21;0,047;2;5;0;0;3;0;0;1;2;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;114608;2;0,0045;3;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;132935;1;0,0022;0;0;0;0;0;0;0;0;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;17809;5;0,0112;2;2;0;1;3;1;0;1;5;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;14579;1;0,0022;7;2;0;1;4;1;0;1;8;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;131408;4;0,009;3;2;1;1;3;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;116794;3;0,0067;1;0;0;0;1;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;116217;1;0,0022;6;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;12089;3;0,0067;2;0;0;0;3;0;0;0;5;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;59483;1;0,0022;6;5;1;3;7;2;1;1;6;9
Teilesatz, Automatikgetriebe-?lwechsel;4921;19056;6;0,0134;6;3;0;2;8;2;0;0;11;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;114846;1;0,0022;2;2;0;1;3;1;0;1;3;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;56735;2;0,0045;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;57306;4;0,009;4;5;0;3;4;3;0;1;14;12
Teilesatz, Automatikgetriebe-?lwechsel;4921;32681;6;0,0134;6;5;0;2;8;2;0;0;14;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;26739;4;0,009;2;2;0;2;6;1;0;1;5;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;136127;1;0,0022;3;2;1;1;3;0;0;1;0;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;25492;1;0,0022;3;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;56750;1;0,0022;0;0;0;2;6;2;0;0;0;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;121220;1;0,0022;0;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;135069;3;0,0067;2;0;0;0;3;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;50725;2;0,0045;3;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;115156;6;0,0134;6;0;0;1;5;1;0;2;5;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;100788;1;0,0022;8;2;0;1;9;1;0;1;6;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;53385;1;0,0022;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;19013;3;0,0067;3;2;0;1;3;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;143475;1;0,0022;0;2;0;1;1;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;100369;3;0,0067;2;0;0;0;6;0;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;9599;1;0,0022;7;2;0;1;4;1;0;1;8;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;801687;4;0,009;0;0;0;1;18;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;9621;1;0,0022;4;0;0;0;2;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;141776;1;0,0022;6;2;2;2;6;0;0;1;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;109439;1;0,0022;5;0;0;0;6;0;0;0;5;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;19776;1;0,0022;7;0;0;2;8;2;0;0;13;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;126752;1;0,0022;2;3;0;1;3;1;0;1;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;109391;5;0,0112;3;2;0;1;3;0;0;0;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;140122;40;0,0896;6;2;0;1;6;0;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;19982;1;0,0022;2;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;106292;1;0,0022;6;5;1;0;7;0;1;1;2;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;8696;2;0,0045;0;2;0;0;3;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;105902;1;0,0022;2;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;9502;11;0,0246;4;2;0;1;4;1;0;1;6;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;146896;1;0,0022;3;0;0;0;3;0;0;0;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;12310;124;0,2778;12;5;2;4;7;2;0;1;8;9
Teilesatz, Automatikgetriebe-?lwechsel;4921;136184;25;0,056;3;2;1;1;3;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;126007;51;0,1143;3;4;0;0;3;0;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;59988;1;0,0022;4;0;0;1;4;1;0;1;0;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;107968;12;0,0269;2;0;0;0;3;0;0;0;1;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;59584;1;0,0022;0;0;0;0;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;135274;6;0,0134;1;2;0;1;0;1;0;1;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;30984;3;0,0067;5;2;0;1;6;0;0;1;4;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;8058;6;0,0134;2;2;0;1;3;1;0;1;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;126747;5;0,0112;2;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;23175;1;0,0022;0;0;0;0;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;25478;1;0,0022;6;2;0;1;3;1;1;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;28220;3;0,0067;4;0;0;0;6;0;0;0;2;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;141387;1;0,0022;2;2;0;0;3;0;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;132322;11;0,0246;3;2;1;1;3;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;59228;1;0,0022;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;15723;3;0,0067;7;2;0;1;4;1;0;1;8;5
Teilesatz, Automatikgetriebe-?lwechsel;4921;124051;15;0,0336;6;0;0;1;5;1;0;2;2;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;26765;5;0,0112;3;2;0;1;3;0;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;16520;6;0,0134;8;2;0;1;6;1;1;1;3;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;25466;4;0,009;3;2;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;28284;3;0,0067;4;4;0;3;6;1;0;1;6;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;30902;3;0,0067;3;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;18451;2;0,0045;6;2;0;1;6;1;1;1;2;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;33929;1;0,0022;3;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;131617;3;0,0067;3;2;1;1;3;0;0;1;2;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;129821;1;0,0022;3;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;107540;2;0,0045;3;2;0;1;3;0;0;0;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;55106;1;0,0022;0;0;0;0;0;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;32893;3;0,0067;4;5;0;3;4;3;0;1;8;12
Teilesatz, Automatikgetriebe-?lwechsel;4921;957;1;0,0022;7;2;0;1;13;1;0;1;6;8
Teilesatz, Automatikgetriebe-?lwechsel;4921;154487;1;0,0022;0;2;0;1;0;1;0;1;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;139200;1;0,0022;2;2;0;1;3;1;0;0;2;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;58994;2;0,0045;4;3;0;1;6;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;59222;3;0,0067;2;2;0;0;3;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;120279;1;0,0022;2;0;0;0;3;0;0;0;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;18800;2;0,0045;3;0;0;0;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;141616;1;0,0022;6;4;0;0;9;0;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;136257;1;0,0022;4;0;0;0;6;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;111366;1;0,0022;3;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;118955;1;0,0022;2;3;0;1;3;1;0;1;2;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;19562;1;0,0022;5;0;0;0;6;0;0;0;1;2
Teilesatz, Automatikgetriebe-?lwechsel;4921;138898;7;0,0157;4;0;0;0;3;0;0;0;0;0
Teilesatz, Automatikgetriebe-?lwechsel;4921;33316;1;0,0022;0;0;0;0;0;0;0;0;0;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;59120;79;0,177;5;2;0;1;6;1;0;1;4;9
Teilesatz, Automatikgetriebe-?lwechsel;4921;17971;8;0,0179;5;2;0;2;6;1;0;1;7;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;28144;3;0,0067;2;2;0;1;3;1;0;1;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;115167;153;0,3428;5;4;0;2;6;1;0;1;7;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;31574;7;0,0157;9;7;0;1;3;1;0;2;5;6
Teilesatz, Automatikgetriebe-?lwechsel;4921;143258;21;0,047;2;2;0;1;2;0;0;1;0;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;28217;2;0,0045;4;0;0;0;6;0;0;0;2;4
Teilesatz, Automatikgetriebe-?lwechsel;4921;18921;10;0,0224;5;3;0;1;3;1;0;1;6;1
Teilesatz, Automatikgetriebe-?lwechsel;4921;54914;4;0,009;3;3;0;2;4;2;0;0;5;7
Teilesatz, Automatikgetriebe-?lwechsel;4921;115010;2;0,0045;3;2;0;1;3;0;0;0;1;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;108440;3;0,0067;11;3;0;1;12;0;0;2;5;3
Teilesatz, Automatikgetriebe-?lwechsel;4921;58709;1;0,0022;2;0;0;0;3;0;0;0;0;0
