GENART_DESC;GENARTNR;TYPENR;BSK_POS;RATIO (%);AISIN;Schaeffler LuK;BLUE PRINT;EXEDY;VALEO;JAPANPARTS;HERTH+BUSS JAKOPARTS;WESTLAKE;RYMEC;SACHS
Kupplungssatz;479;58253;55;0,0338;2;2;2;2;3;1;0;3;3;2
Kupplungssatz;479;137471;4;0,0025;0;3;0;4;0;0;0;0;2;4
Kupplungssatz;479;6060;1;0,0006;0;1;0;0;0;0;0;0;0;0
Kupplungssatz;479;19660;9;0,0055;3;7;3;3;4;0;0;0;2;7
Kupplungssatz;479;57119;2;0,0012;0;3;0;0;0;0;0;0;1;1
Kupplungssatz;479;29995;141;0,0866;4;5;6;4;15;2;2;4;6;7
Kupplungssatz;479;6339;19;0,0117;1;3;1;2;6;1;2;1;1;2
Kupplungssatz;479;14486;1;0,0006;2;2;3;2;4;2;0;2;2;3
Kupplungssatz;479;19136;1;0,0006;0;2;2;0;2;0;0;0;2;2
Kupplungssatz;479;116844;1;0,0006;1;1;1;1;2;0;0;0;0;0
Kupplungssatz;479;10288;1;0,0006;2;4;2;2;2;0;1;1;2;2
Kupplungssatz;479;14206;1;0,0006;1;1;1;1;1;0;0;1;1;1
Kupplungssatz;479;15569;1;0,0006;1;1;1;1;1;1;0;0;1;0
Kupplungssatz;479;151068;2;0,0012;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;24578;1;0,0006;0;0;0;1;1;1;0;0;0;0
Kupplungssatz;479;1658;48;0,0295;2;4;4;1;3;0;0;1;2;3
Kupplungssatz;479;58663;27;0,0166;1;2;1;1;4;1;1;1;2;1
Kupplungssatz;479;100092;1;0,0006;2;2;2;1;2;0;1;0;0;2
Kupplungssatz;479;110766;1;0,0006;0;2;0;1;4;0;1;1;0;1
Kupplungssatz;479;30815;113;0,0694;1;1;2;4;0;1;0;0;1;3
Kupplungssatz;479;19111;1;0,0006;0;2;0;0;1;0;0;0;0;2
Kupplungssatz;479;18192;26;0,016;0;3;2;3;4;0;0;0;2;5
Kupplungssatz;479;4650;5;0,0031;1;1;1;1;2;0;0;1;1;1
Kupplungssatz;479;26496;3;0,0018;2;4;3;2;6;3;1;2;4;7
Kupplungssatz;479;18229;96;0,059;1;4;4;4;7;2;2;4;4;1
Kupplungssatz;479;1943;11;0,0068;1;1;1;0;1;0;0;1;1;1
Kupplungssatz;479;119302;1;0,0006;0;1;0;1;0;0;0;0;0;0
Kupplungssatz;479;106464;19;0,0117;3;3;1;3;4;1;2;1;3;2
Kupplungssatz;479;109979;6;0,0037;5;4;1;2;8;2;1;0;5;3
Kupplungssatz;479;18779;7;0,0043;2;2;2;2;4;2;2;3;2;1
Kupplungssatz;479;135341;9;0,0055;0;4;0;2;3;0;1;0;1;2
Kupplungssatz;479;486;4;0,0025;1;2;1;0;1;0;0;0;1;2
Kupplungssatz;479;4572;2;0,0012;2;2;1;1;0;1;1;1;1;1
Kupplungssatz;479;32675;3;0,0018;1;2;2;1;4;0;0;0;3;3
Kupplungssatz;479;55895;2;0,0012;2;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;843;2;0,0012;2;1;1;3;1;0;0;0;0;0
Kupplungssatz;479;30483;1;0,0006;1;4;1;0;2;0;0;1;0;1
Kupplungssatz;479;138950;2;0,0012;1;3;0;2;4;0;0;0;6;0
Kupplungssatz;479;17460;1;0,0006;1;3;1;2;5;0;2;1;4;4
Kupplungssatz;479;118487;4;0,0025;6;5;4;5;9;0;4;4;0;5
Kupplungssatz;479;10759;21;0,0129;2;3;1;3;2;3;1;2;1;1
Kupplungssatz;479;31550;11;0,0068;1;2;2;0;3;1;0;0;2;1
Kupplungssatz;479;34461;1;0,0006;2;3;1;1;5;0;0;0;2;2
Kupplungssatz;479;57307;6;0,0037;3;3;4;3;4;0;1;3;3;7
Kupplungssatz;479;33127;2;0,0012;1;2;0;2;4;0;1;0;2;3
Kupplungssatz;479;17308;20;0,0123;1;1;0;1;1;1;1;0;1;1
Kupplungssatz;479;16867;1;0,0006;1;1;1;1;1;1;0;1;1;1
Kupplungssatz;479;25130;2;0,0012;0;1;0;0;0;0;0;0;0;0
Kupplungssatz;479;29544;1;0,0006;0;2;2;0;1;1;1;0;0;2
Kupplungssatz;479;59024;49;0,0301;3;8;6;4;9;0;1;3;8;6
Kupplungssatz;479;55121;30;0,0184;1;3;1;3;4;1;1;1;1;3
Kupplungssatz;479;17181;6;0,0037;2;2;2;2;2;1;2;2;2;2
Kupplungssatz;479;130628;1;0,0006;1;0;0;1;1;0;0;0;0;0
Kupplungssatz;479;13977;1;0,0006;4;5;3;4;2;1;2;1;4;6
Kupplungssatz;479;7979;1;0,0006;2;2;2;1;6;1;0;4;2;2
Kupplungssatz;479;116068;1;0,0006;1;0;0;0;1;2;0;0;0;0
Kupplungssatz;479;100492;3;0,0018;2;1;0;2;2;1;0;0;1;2
Kupplungssatz;479;22463;6;0,0037;1;2;1;1;1;1;1;0;1;1
Kupplungssatz;479;115783;1;0,0006;1;0;1;1;1;1;1;0;0;0
Kupplungssatz;479;18941;8;0,0049;0;1;0;1;1;0;0;0;0;1
Kupplungssatz;479;18391;71;0,0436;1;2;2;2;2;1;1;2;1;2
Kupplungssatz;479;8711;19;0,0117;2;2;2;2;2;2;1;0;2;2
Kupplungssatz;479;31086;148;0,0909;1;1;2;1;4;1;1;1;1;1
Kupplungssatz;479;58188;6;0,0037;2;3;1;1;5;0;0;0;2;3
Kupplungssatz;479;18576;1;0,0006;0;1;0;1;1;0;0;0;0;1
Kupplungssatz;479;19404;4;0,0025;0;3;2;2;2;0;0;0;0;2
Kupplungssatz;479;2849;2;0,0012;0;2;0;0;3;0;0;0;1;3
Kupplungssatz;479;4483;7;0,0043;1;1;1;2;1;1;1;1;1;1
Kupplungssatz;479;113868;6;0,0037;1;3;0;2;4;1;0;0;1;2
Kupplungssatz;479;55715;10;0,0061;0;1;0;0;0;0;0;0;0;0
Kupplungssatz;479;18244;4;0,0025;6;6;3;6;7;0;0;7;7;4
Kupplungssatz;479;10285;1;0,0006;1;2;2;2;7;2;1;1;0;0
Kupplungssatz;479;4589;2;0,0012;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;5319;3;0,0018;1;2;4;1;3;0;0;1;1;1
Kupplungssatz;479;16699;1;0,0006;0;2;0;0;4;0;0;0;2;3
Kupplungssatz;479;13948;2;0,0012;0;2;2;2;3;2;1;1;2;2
Kupplungssatz;479;90101680;1;0,0006;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;29484;1;0,0006;1;1;0;1;1;1;0;0;0;1
Kupplungssatz;479;29515;3;0,0018;1;2;1;0;0;0;0;0;0;1
Kupplungssatz;479;58537;26;0,016;3;3;2;3;5;0;2;2;1;3
Kupplungssatz;479;9893;30;0,0184;2;1;1;1;3;0;1;1;1;2
Kupplungssatz;479;18025;1;0,0006;0;1;1;1;1;0;0;0;1;1
Kupplungssatz;479;33252;18;0,0111;1;4;1;2;4;1;2;2;1;3
Kupplungssatz;479;19352;56;0,0344;1;3;6;2;9;3;2;4;4;5
Kupplungssatz;479;16871;10;0,0061;0;0;1;1;0;0;1;1;1;0
Kupplungssatz;479;118485;5;0,0031;0;1;1;1;3;1;1;2;0;0
Kupplungssatz;479;19549;16;0,0098;2;2;2;4;2;2;2;0;2;4
Kupplungssatz;479;145194;12;0,0074;0;2;0;2;2;0;1;0;3;3
Kupplungssatz;479;3934;1;0,0006;1;1;1;1;1;0;0;0;1;3
Kupplungssatz;479;3926;5;0,0031;1;1;2;0;0;0;1;1;1;1
Kupplungssatz;479;7033;2;0,0012;0;0;2;0;1;0;0;0;0;0
Kupplungssatz;479;28214;6;0,0037;0;2;1;2;1;0;0;0;2;3
Kupplungssatz;479;2747;22;0,0135;1;1;1;1;1;1;0;1;2;1
Kupplungssatz;479;4424;1;0,0006;1;0;1;1;1;1;0;0;0;0
Kupplungssatz;479;155415;1;0,0006;0;0;0;0;0;0;0;0;0;3
Kupplungssatz;479;118620;10;0,0061;2;3;2;3;5;0;2;2;3;2
Kupplungssatz;479;9309;5;0,0031;0;2;0;2;4;0;0;1;0;3
Kupplungssatz;479;2555;1;0,0006;1;2;1;1;2;1;0;1;1;0
Kupplungssatz;479;111900;1;0,0006;1;4;1;1;3;1;1;1;1;2
Kupplungssatz;479;18579;2;0,0012;2;3;1;0;6;0;0;1;0;3
Kupplungssatz;479;19571;2;0,0012;0;2;2;2;2;0;0;0;0;2
Kupplungssatz;479;11253;110;0,0676;5;2;4;4;2;2;3;0;4;1
Kupplungssatz;479;138181;4;0,0025;0;0;0;0;7;0;0;0;0;5
Kupplungssatz;479;111796;9;0,0055;0;3;2;2;4;0;0;0;2;3
Kupplungssatz;479;130087;4;0,0025;0;1;0;1;4;0;0;0;0;2
Kupplungssatz;479;56433;4;0,0025;1;4;2;2;3;0;0;1;1;2
Kupplungssatz;479;56165;7;0,0043;1;1;1;1;3;1;1;1;1;1
Kupplungssatz;479;139765;4;0,0025;0;5;0;4;2;0;0;0;0;4
Kupplungssatz;479;9156;1;0,0006;1;2;2;2;2;1;1;1;3;3
Kupplungssatz;479;25480;1;0,0006;0;1;1;1;1;0;0;0;1;1
Kupplungssatz;479;4576;1;0,0006;0;1;0;1;1;1;0;1;2;0
Kupplungssatz;479;28229;18;0,0111;0;3;0;2;5;0;0;0;0;2
Kupplungssatz;479;14864;1;0,0006;1;1;0;1;1;0;0;1;1;1
Kupplungssatz;479;17747;26;0,016;2;2;0;1;2;2;2;1;2;2
Kupplungssatz;479;17405;7;0,0043;1;2;1;1;1;1;1;0;1;0
Kupplungssatz;479;137656;7;0,0043;2;1;0;0;2;0;0;0;0;1
Kupplungssatz;479;147963;1;0,0006;0;2;0;2;3;0;0;0;0;1
Kupplungssatz;479;27624;2;0,0012;3;7;3;3;7;0;0;3;6;7
Kupplungssatz;479;13183;1;0,0006;1;3;2;2;7;1;1;3;3;2
Kupplungssatz;479;134025;1;0,0006;0;0;1;1;1;0;1;0;0;0
Kupplungssatz;479;12196;1;0,0006;1;3;1;1;3;1;1;0;1;2
Kupplungssatz;479;19700;27;0,0166;4;2;1;0;2;1;0;0;3;1
Kupplungssatz;479;8703;5;0,0031;1;1;1;0;3;0;0;0;1;1
Kupplungssatz;479;56760;125;0,0768;4;5;2;3;3;0;1;1;2;4
Kupplungssatz;479;20581;2;0,0012;1;1;1;1;2;0;1;1;0;2
Kupplungssatz;479;56855;29;0,0178;1;5;1;1;7;1;2;1;1;1
Kupplungssatz;479;16757;1;0,0006;2;2;2;2;3;2;0;2;1;3
Kupplungssatz;479;19341;22;0,0135;3;2;4;1;10;3;2;4;6;5
Kupplungssatz;479;31030;3;0,0018;0;1;0;0;0;0;0;0;1;1
Kupplungssatz;479;18397;4;0,0025;0;1;0;1;1;0;0;1;2;1
Kupplungssatz;479;18484;7;0,0043;3;2;3;2;5;1;0;2;3;5
Kupplungssatz;479;112373;28;0,0172;1;2;1;2;4;1;1;0;3;3
Kupplungssatz;479;115584;1;0,0006;0;0;1;0;1;0;0;0;0;0
Kupplungssatz;479;126577;1;0,0006;2;2;0;2;1;0;1;0;0;2
Kupplungssatz;479;134608;1;0,0006;1;2;0;2;7;0;2;0;2;3
Kupplungssatz;479;17570;7;0,0043;1;1;1;1;0;1;2;0;1;1
Kupplungssatz;479;58477;8;0,0049;2;2;1;2;4;0;0;0;2;1
Kupplungssatz;479;122151;3;0,0018;0;0;0;0;1;0;0;0;0;1
Kupplungssatz;479;1957;3;0,0018;1;2;0;1;4;1;0;2;1;1
Kupplungssatz;479;8315;11;0,0068;1;3;4;1;4;0;0;2;2;2
Kupplungssatz;479;7605;43;0,0264;3;3;3;2;5;0;1;3;2;3
Kupplungssatz;479;16812;5;0,0031;2;1;1;2;3;3;1;2;1;2
Kupplungssatz;479;16895;1;0,0006;3;3;1;1;1;0;0;2;3;3
Kupplungssatz;479;34795;3;0,0018;9;11;9;10;11;1;6;11;16;8
Kupplungssatz;479;16678;12;0,0074;1;2;1;1;3;1;1;2;2;2
Kupplungssatz;479;16269;5;0,0031;2;2;2;2;4;1;1;3;2;2
Kupplungssatz;479;139749;9;0,0055;0;2;0;1;1;0;0;0;0;1
Kupplungssatz;479;119701;18;0,0111;3;5;6;4;6;0;2;3;2;2
Kupplungssatz;479;115119;1;0,0006;0;1;0;0;0;0;0;0;0;0
Kupplungssatz;479;26629;11;0,0068;3;3;3;2;5;2;2;3;2;2
Kupplungssatz;479;18666;9;0,0055;1;2;1;1;2;1;1;2;1;1
Kupplungssatz;479;152934;1;0,0006;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;9982;2;0,0012;3;4;5;2;4;1;0;2;4;4
Kupplungssatz;479;17973;47;0,0289;0;2;3;1;3;1;1;2;1;1
Kupplungssatz;479;56803;71;0,0436;3;8;1;3;8;2;2;1;6;5
Kupplungssatz;479;71;40;0,0246;3;4;2;3;5;0;2;0;5;3
Kupplungssatz;479;132997;1;0,0006;0;0;0;0;2;1;0;0;1;1
Kupplungssatz;479;59079;1;0,0006;4;3;3;3;10;0;3;3;2;5
Kupplungssatz;479;18011;1;0,0006;1;4;5;2;5;1;1;3;3;3
Kupplungssatz;479;120326;1;0,0006;0;0;0;0;1;1;1;0;0;2
Kupplungssatz;479;132641;1;0,0006;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;8401;1;0,0006;1;1;0;1;4;0;0;3;1;0
Kupplungssatz;479;16246;4;0,0025;0;1;0;1;2;1;0;2;1;2
Kupplungssatz;479;921;2;0,0012;0;3;3;0;1;0;0;0;1;2
Kupplungssatz;479;32010;7;0,0043;3;2;2;1;4;0;1;0;0;3
Kupplungssatz;479;1624;2;0,0012;1;1;1;0;2;0;0;1;1;1
Kupplungssatz;479;107481;1;0,0006;3;6;4;3;5;0;1;0;7;5
Kupplungssatz;479;4010;1;0,0006;0;1;1;1;1;0;1;0;1;1
Kupplungssatz;479;122065;3;0,0018;1;2;1;1;4;1;1;1;1;1
Kupplungssatz;479;120598;28;0,0172;1;1;1;1;2;0;0;1;0;1
Kupplungssatz;479;112266;19;0,0117;4;3;3;3;5;0;2;3;3;3
Kupplungssatz;479;34918;7;0,0043;3;1;1;1;2;1;0;0;2;3
Kupplungssatz;479;55746;16;0,0098;0;2;0;0;0;0;0;0;0;0
Kupplungssatz;479;29960;4;0,0025;0;2;0;2;4;0;1;0;0;1
Kupplungssatz;479;7501;1;0,0006;0;1;0;0;1;0;0;1;0;1
Kupplungssatz;479;16716;2;0,0012;5;6;0;4;12;0;0;0;4;4
Kupplungssatz;479;15292;13;0,008;0;3;1;1;3;0;0;2;1;1
Kupplungssatz;479;33270;27;0,0166;1;1;1;2;3;1;1;2;1;2
Kupplungssatz;479;17008;1;0,0006;2;3;4;2;2;0;0;3;2;2
Kupplungssatz;479;8889;3;0,0018;0;1;1;0;0;0;0;1;0;1
Kupplungssatz;479;18243;2;0,0012;6;5;6;5;3;0;1;5;5;5
Kupplungssatz;479;17444;45;0,0276;4;4;4;1;5;0;0;0;4;5
Kupplungssatz;479;15026;1;0,0006;3;2;3;2;5;0;1;0;1;3
Kupplungssatz;479;3905;1;0,0006;1;1;1;1;1;0;0;1;1;1
Kupplungssatz;479;107479;2;0,0012;2;1;0;2;2;1;0;0;1;2
Kupplungssatz;479;57510;55;0,0338;2;3;2;2;3;0;0;0;2;4
Kupplungssatz;479;155197;2;0,0012;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;9341;2;0,0012;4;8;0;2;7;0;0;0;4;4
Kupplungssatz;479;8964;7;0,0043;0;2;0;0;2;0;0;0;2;2
Kupplungssatz;479;107795;69;0,0424;0;2;2;2;3;0;2;1;2;1
Kupplungssatz;479;296;6;0,0037;5;6;5;6;10;2;2;5;8;2
Kupplungssatz;479;52426;1;0,0006;0;0;1;0;2;0;0;0;0;0
Kupplungssatz;479;14315;1;0,0006;2;1;1;1;3;4;0;1;0;1
Kupplungssatz;479;17872;194;0,1192;1;3;2;1;2;1;1;2;1;1
Kupplungssatz;479;155019;4;0,0025;0;1;1;0;0;0;0;0;0;0
Kupplungssatz;479;2467;4;0,0025;1;1;0;1;2;1;0;1;1;1
Kupplungssatz;479;14736;1;0,0006;1;2;2;2;2;3;1;0;1;1
Kupplungssatz;479;16333;33;0,0203;1;2;2;1;2;0;0;1;1;1
Kupplungssatz;479;139379;1;0,0006;0;2;0;1;0;0;1;0;3;3
Kupplungssatz;479;11038;15;0,0092;3;3;3;3;4;0;3;2;5;6
Kupplungssatz;479;147012;1;0,0006;0;2;4;0;0;0;2;1;0;3
Kupplungssatz;479;142458;1;0,0006;0;2;2;1;1;0;0;0;0;3
Kupplungssatz;479;30937;5;0,0031;1;1;1;0;3;2;2;3;1;1
Kupplungssatz;479;231;1;0,0006;2;2;1;1;2;0;0;1;2;2
Kupplungssatz;479;28155;18;0,0111;3;3;2;2;3;0;0;0;4;2
Kupplungssatz;479;2845;4;0,0025;0;2;0;0;2;0;0;1;1;2
Kupplungssatz;479;19146;7;0,0043;1;4;2;2;5;1;2;1;2;4
Kupplungssatz;479;118623;1;0,0006;2;0;0;0;4;0;0;0;1;0
Kupplungssatz;479;16335;10;0,0061;1;3;0;1;7;1;1;2;2;4
Kupplungssatz;479;107419;24;0,0147;1;1;1;1;5;1;1;2;1;2
Kupplungssatz;479;10413;13;0,008;0;1;0;1;1;0;0;0;0;1
Kupplungssatz;479;10103;2;0,0012;1;2;1;1;2;1;1;1;1;0
Kupplungssatz;479;54930;2;0,0012;1;3;2;0;5;0;0;1;2;3
Kupplungssatz;479;5290;1;0,0006;0;2;0;2;2;0;1;0;0;1
Kupplungssatz;479;25475;67;0,0412;3;2;2;2;5;0;1;2;3;2
Kupplungssatz;479;11816;683;0,4195;1;2;1;2;3;2;1;3;2;2
Kupplungssatz;479;6315;3;0,0018;0;1;2;0;1;0;0;0;1;1
Kupplungssatz;479;33247;9;0,0055;1;4;1;2;4;1;2;1;1;3
Kupplungssatz;479;17726;17;0,0104;2;2;2;2;3;1;2;2;2;3
Kupplungssatz;479;19640;1;0,0006;3;4;3;3;4;0;0;0;2;6
Kupplungssatz;479;133397;7;0,0043;0;0;0;0;3;0;0;0;0;0
Kupplungssatz;479;119843;21;0,0129;1;2;1;1;2;1;1;0;1;2
Kupplungssatz;479;123539;13;0,008;2;2;0;2;1;0;1;0;0;2
Kupplungssatz;479;133230;6;0,0037;0;0;0;0;4;0;0;0;0;0
Kupplungssatz;479;15815;1;0,0006;0;1;0;1;3;1;1;0;1;2
Kupplungssatz;479;107444;2;0,0012;2;4;1;1;4;0;0;0;0;2
Kupplungssatz;479;18976;11;0,0068;4;8;8;4;9;1;2;4;5;9
Kupplungssatz;479;3891;1;0,0006;0;3;1;1;2;0;0;0;1;1
Kupplungssatz;479;16522;6;0,0037;1;1;1;1;1;1;1;1;0;0
Kupplungssatz;479;107885;16;0,0098;3;3;2;3;6;0;2;0;5;4
Kupplungssatz;479;17235;34;0,0209;1;2;2;1;0;1;1;1;1;1
Kupplungssatz;479;12070;4;0,0025;3;3;2;3;3;0;0;1;0;3
Kupplungssatz;479;31009;3;0,0018;0;2;1;1;4;0;0;2;2;1
Kupplungssatz;479;31556;1;0,0006;0;2;0;3;3;0;0;0;2;3
Kupplungssatz;479;15579;15;0,0092;2;3;0;3;3;0;0;2;3;2
Kupplungssatz;479;19153;1;0,0006;0;0;0;1;1;0;0;0;0;0
Kupplungssatz;479;780;1;0,0006;0;1;0;1;0;0;0;1;2;0
Kupplungssatz;479;144266;3;0,0018;0;6;0;5;5;0;0;0;0;6
Kupplungssatz;479;125839;44;0,027;1;1;1;1;1;1;2;1;1;1
Kupplungssatz;479;8969;24;0,0147;1;1;1;1;2;1;0;1;1;0
Kupplungssatz;479;22306;9;0,0055;0;2;2;1;1;0;1;1;1;2
Kupplungssatz;479;27278;8;0,0049;2;2;1;1;2;2;1;2;1;0
Kupplungssatz;479;132163;1;0,0006;1;2;1;0;2;0;0;0;2;2
Kupplungssatz;479;131486;1;0,0006;0;0;1;0;2;1;0;0;0;1
Kupplungssatz;479;53303;6;0,0037;1;5;1;3;7;2;2;2;2;3
Kupplungssatz;479;109947;6;0,0037;1;2;2;3;1;1;1;0;2;3
Kupplungssatz;479;110022;8;0,0049;0;1;0;1;3;0;0;0;0;1
Kupplungssatz;479;5613;3;0,0018;0;1;0;0;0;1;0;1;0;0
Kupplungssatz;479;123360;9;0,0055;0;5;1;3;3;0;2;1;0;8
Kupplungssatz;479;116117;1;0,0006;0;3;0;2;0;0;0;0;2;0
Kupplungssatz;479;30884;2;0,0012;5;2;1;2;2;2;1;0;0;1
Kupplungssatz;479;55127;16;0,0098;0;2;1;1;3;0;1;0;1;3
Kupplungssatz;479;26324;7;0,0043;2;4;0;1;3;2;1;1;2;2
Kupplungssatz;479;16970;11;0,0068;3;3;5;3;5;1;0;3;4;4
Kupplungssatz;479;28152;5;0,0031;2;2;1;2;2;2;1;0;1;1
Kupplungssatz;479;23081;5;0,0031;2;2;3;2;2;1;2;3;2;4
Kupplungssatz;479;12062;9;0,0055;1;1;1;1;2;0;0;1;1;1
Kupplungssatz;479;16750;1;0,0006;1;1;1;0;1;0;0;1;1;2
Kupplungssatz;479;17099;2;0,0012;1;2;1;2;4;0;1;2;2;2
Kupplungssatz;479;53149;1;0,0006;0;0;0;0;1;0;0;0;0;0
Kupplungssatz;479;28918;2;0,0012;1;1;0;1;2;1;0;3;0;0
Kupplungssatz;479;16097;2;0,0012;2;2;2;3;1;0;0;2;3;2
Kupplungssatz;479;4636;2;0,0012;0;1;1;0;0;0;0;1;1;1
Kupplungssatz;479;145371;6;0,0037;0;3;0;2;2;0;0;0;0;0
Kupplungssatz;479;100056;1;0,0006;0;1;0;1;1;0;0;0;0;0
Kupplungssatz;479;15937;1;0,0006;0;1;1;1;1;0;0;0;1;1
Kupplungssatz;479;19843;3;0,0018;0;1;3;1;2;0;0;0;1;1
Kupplungssatz;479;966;47;0,0289;1;5;0;2;5;0;0;0;5;5
Kupplungssatz;479;55798;9;0,0055;2;2;1;2;0;0;1;0;3;2
Kupplungssatz;479;141257;12;0,0074;1;2;0;1;0;0;0;1;1;2
Kupplungssatz;479;32267;92;0,0565;3;4;2;4;5;0;1;1;2;6
Kupplungssatz;479;131195;2;0,0012;0;0;0;1;2;0;1;0;3;3
Kupplungssatz;479;16185;4;0,0025;2;3;2;2;2;0;0;1;2;2
Kupplungssatz;479;2698;13;0,008;1;2;1;2;3;1;1;1;1;1
Kupplungssatz;479;57383;6;0,0037;1;1;0;1;1;0;0;0;0;0
Kupplungssatz;479;121962;34;0,0209;3;3;2;3;3;0;2;0;3;4
Kupplungssatz;479;33374;2;0,0012;1;2;1;3;3;0;0;0;2;2
Kupplungssatz;479;120209;12;0,0074;0;2;1;2;5;0;2;0;2;2
Kupplungssatz;479;117724;12;0,0074;0;2;0;3;3;0;0;0;0;1
Kupplungssatz;479;3525;1;0,0006;4;1;3;1;6;3;1;2;0;2
Kupplungssatz;479;130259;1;0,0006;0;4;3;0;2;0;0;0;0;3
Kupplungssatz;479;17196;1;0,0006;1;1;0;2;2;1;1;1;0;0
Kupplungssatz;479;58539;8;0,0049;2;3;2;3;2;0;2;2;3;3
Kupplungssatz;479;17518;6;0,0037;1;1;1;1;2;1;0;1;1;1
Kupplungssatz;479;7852;7;0,0043;1;1;1;1;1;2;1;1;1;1
Kupplungssatz;479;8328;4;0,0025;3;1;1;1;1;1;1;0;0;2
Kupplungssatz;479;18856;6;0,0037;1;0;0;0;2;1;0;1;2;2
Kupplungssatz;479;124738;1;0,0006;1;2;2;2;3;2;0;0;0;4
Kupplungssatz;479;18005;1;0,0006;0;2;0;1;2;0;0;0;1;2
Kupplungssatz;479;120813;22;0,0135;1;1;1;2;4;0;2;1;1;1
Kupplungssatz;479;113871;4;0,0025;1;3;0;2;4;1;0;0;1;3
Kupplungssatz;479;146488;1;0,0006;0;2;0;0;0;0;0;0;0;0
Kupplungssatz;479;56087;2;0,0012;1;2;2;1;1;0;2;0;2;1
Kupplungssatz;479;17303;3;0,0018;2;1;1;1;2;1;1;1;0;0
Kupplungssatz;479;29993;29;0,0178;1;5;1;2;2;0;1;0;1;4
Kupplungssatz;479;5841;12;0,0074;1;5;0;6;2;2;1;0;2;0
Kupplungssatz;479;15283;6;0,0037;1;2;1;2;4;1;2;0;3;3
Kupplungssatz;479;139208;10;0,0061;0;0;0;0;1;0;0;0;0;2
Kupplungssatz;479;13200;3;0,0018;0;1;0;0;2;0;0;0;0;2
Kupplungssatz;479;19156;18;0,0111;1;1;1;1;2;1;0;0;1;0
Kupplungssatz;479;137031;7;0,0043;0;1;1;0;2;0;0;0;1;1
Kupplungssatz;479;4078;9;0,0055;1;1;1;1;2;1;0;1;1;1
Kupplungssatz;479;127357;9;0,0055;1;3;0;1;4;1;1;0;1;3
Kupplungssatz;479;141869;2;0,0012;0;2;0;2;4;0;1;0;1;1
Kupplungssatz;479;127925;1;0,0006;0;2;0;2;2;0;0;0;0;3
Kupplungssatz;479;16089;2;0,0012;2;3;1;0;4;0;0;1;4;4
Kupplungssatz;479;22491;45;0,0276;4;3;2;3;4;1;1;0;2;1
Kupplungssatz;479;17804;9;0,0055;1;2;1;2;3;1;1;2;1;1
Kupplungssatz;479;30946;2;0,0012;0;1;0;1;1;1;0;0;0;2
Kupplungssatz;479;57118;15;0,0092;1;3;1;3;0;0;1;1;1;1
Kupplungssatz;479;19642;10;0,0061;3;4;3;3;4;0;0;0;2;6
Kupplungssatz;479;110073;8;0,0049;1;1;1;1;1;0;1;1;1;1
Kupplungssatz;479;33323;1;0,0006;1;1;1;1;3;1;1;1;1;2
Kupplungssatz;479;19862;31;0,019;2;2;1;1;3;0;1;0;1;1
Kupplungssatz;479;152929;1;0,0006;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;17631;23;0,0141;2;3;3;0;3;2;1;1;5;3
Kupplungssatz;479;23163;53;0,0326;1;2;3;1;2;0;1;0;1;2
Kupplungssatz;479;34981;9;0,0055;1;1;0;0;2;2;2;3;0;0
Kupplungssatz;479;10273;168;0,1032;0;2;2;0;3;0;0;0;2;2
Kupplungssatz;479;24490;5;0,0031;2;2;2;2;4;2;2;2;2;1
Kupplungssatz;479;108660;2;0,0012;0;4;1;3;7;1;0;0;1;4
Kupplungssatz;479;59732;1;0,0006;1;1;0;2;3;0;0;0;0;2
Kupplungssatz;479;16177;15;0,0092;1;1;0;0;1;1;1;1;1;0
Kupplungssatz;479;34952;36;0,0221;9;10;8;7;13;1;5;9;16;7
Kupplungssatz;479;53300;30;0,0184;7;7;2;4;7;3;3;5;5;7
Kupplungssatz;479;15414;29;0,0178;0;2;0;1;2;0;0;1;1;1
Kupplungssatz;479;10029;1;0,0006;2;2;0;2;1;1;2;2;2;2
Kupplungssatz;479;17195;2;0,0012;1;1;1;2;2;1;1;1;0;0
Kupplungssatz;479;10447;13;0,008;0;4;3;3;3;2;2;2;3;3
Kupplungssatz;479;18357;6;0,0037;11;12;9;10;16;2;6;10;14;12
Kupplungssatz;479;119962;5;0,0031;0;4;0;2;6;0;1;0;1;2
Kupplungssatz;479;28132;1;0,0006;1;1;1;1;3;1;0;1;0;1
Kupplungssatz;479;11842;7;0,0043;1;1;0;2;1;0;0;1;1;1
Kupplungssatz;479;115277;1;0,0006;1;2;2;1;2;0;1;0;1;2
Kupplungssatz;479;107507;6;0,0037;0;1;0;1;3;0;0;0;0;0
Kupplungssatz;479;15501;3;0,0018;1;1;1;1;3;1;1;2;1;1
Kupplungssatz;479;16555;22;0,0135;2;2;1;1;7;2;2;1;1;1
Kupplungssatz;479;32787;64;0,0393;8;10;11;9;13;1;6;7;12;9
Kupplungssatz;479;5225;40;0,0246;1;2;2;2;3;2;0;3;2;1
